Unnamed: 0,video_id,channelTitle,title,tags,publishedAt,viewCount,likeCount,commentCount,subscriberCount,duration,definition,thumbnail-url,hue,saturation,lightness
10,dbNDmY1-vSs,The Daily Show,Molly Burke - Dispelling Misrepresentations of Blindness | The Daily Show,"['the daily show', 'trevor noah', 'daily show with trevor noah', 'the daily show episodes', 'comedy central', 'comedians', 'comedian', 'funny video', 'comedy videos', 'funny clips', 'noah trevor', 'trevor noah latest episode', 'daily show', 'trevor', 'news', 'politics', 'interviews', 'digital creator', 'molly burke', 'blind', 'representation', 'online dating', 'misconceptions', 'social media', 'spill the tea']",2022-07-27T03:30:01Z,306366,14877.0,759.0,,PT7M32S,hd,https://i.ytimg.com/vi/dbNDmY1-vSs/hqdefault.jpg,352.9729919433594,0.3166542649269104,0.26347842812538147
11,E7zP_Do737Q,WARINTIL OFFICIAL,NINING BAGI-BAGI JUS || KONTRAKAN REMPONG EPISODE 901,"['Warintil Official', 'warintil official', 'warintil', 'WarintilOfficial', 'warintilofficial', 'Warintil', 'Kontrakan Rempong', 'kontrakan', 'rempong', 'Rebonding Gagal', 'medan viral', 'Medan', 'warintil bigo', 'kontrakan rempong episode 63', 'video viral', 'lawak batak', 'kak mumu', 'ishaya', 'bobo', 'wak bordir', 'tatik', 'mbok jamu', 'roma', 'rita la la la', 'Rempong', 'kontrakan rempong warintil', 'video lucu medan', 'warintil rempong', 'ishaya warintil', 'video warintil', 'bigo', 'medan dubbing', 'siapakah sirita', 'sirita warintil', 'sirita']",2024-12-23T03:05:06Z,2122268,58102.0,1791.0,,PT17M21S,hd,https://i.ytimg.com/vi/E7zP_Do737Q/hqdefault.jpg,47.11305236816406,0.3844848573207855,0.281290203332901
12,P9J8_yGXsPI,Younes Jones,Minus Freunde im Ramadan ⎮ Younes Jones,"['younes jones', 'younes', 'jones', 'yunes johnson', 'junes johnson', 'yunes yunes', 'freunde', 'schlechte freunde', 'ramadan', 'fasten', 'essen', 'trinken', 'döner', 'pizza', 'Freundschaft', 'kochen', 'party', 'feiern', 'frauen', 'Freundin', 'Kinoabend', 'comedy', 'lachen', 'lustig', 'witzig', 'spass', 'ramadankareem']",2021-04-18T09:00:18Z,2862717,41979.0,1064.0,,PT5M37S,hd,https://i.ytimg.com/vi/P9J8_yGXsPI/hqdefault.jpg,349.2454528808594,0.2653385102748871,0.380785197019577
13,MG8J7-0hNHU,CineView,"The Orville: A Journey Through Space and Humor, Seth MacFarlane, Adrianne Palicki, Penny J",,2024-12-23T00:30:14Z,471718,35059.0,71.0,,PT57S,hd,https://i.ytimg.com/vi/MG8J7-0hNHU/hqdefault.jpg,66.13211822509766,0.46861693263053894,0.2023855447769165
14,eNBszaZYr7c,Die Carolin Kebekus Show,"Hazel Brugger über Hausbau, Chrüsimüsi und einen Tag im Körper von Caro | Die Carolin Kebekus Show","['Die Carolin Kebekus Show', 'Carolin Kebekus', 'TV Show', 'Comedy Show', 'Comedy', 'Unterhaltung', 'WDR', 'ARD', 'DasErste', 'Satire', 'Hazel Brugger', 'Schweiz', 'Schweizerdeutsch', 'Schwyzerdütsch', 'Talk', 'Interview', 'Podcast', 'Rollentausch', 'Igel', 'hausbau', 'heimwerken']",2023-06-02T15:06:31Z,324223,3804.0,109.0,,PT8M24S,hd,https://i.ytimg.com/vi/eNBszaZYr7c/hqdefault.jpg,9.606501579284668,0.3006102740764618,0.38387197256088257
15,SQ0yT5IRJcs,extra 3,Realer Irrsinn: Internationaler Biomüll-Tourismus | extra 3 | NDR,"['Abfall', 'Biomüll', 'LKW', 'Lastwagen', 'Lustenau', 'Müll', 'Ravensburg', 'Realer Irrsinn', 'Realsatire', 'Satire', 'Vorarlberg', 'Österreich']",2023-02-26T09:32:14Z,360639,6535.0,467.0,,PT3M31S,hd,https://i.ytimg.com/vi/SQ0yT5IRJcs/hqdefault.jpg,2.6325888633728027,0.15926799178123474,0.3452201187610626
16,ZK-U_p96khM,ZDF heute-show,Was wird bloß aus Annegret Kramp-Karrenbauer? | heute-show vom 18.10.2019,"['ZDF', 'heute-show', 'ZDF heute show', 'Oliver Welke', 'Annegret Kramp-Karrenbauer', 'AKK', 'Deutschlandtag', 'Tilman Kuban', 'Zukunft', 'CDU', 'Union', 'Saarland', 'Püttlingen', 'Friedrich Merz', 'Junge Union', 'Beliebtheitswerte', 'DLT19', 'Mallorca', 'Ballermann', 'Malle', 'Armin Laschet', 'SPD', 'Groko', 'Koalitionsvetrag', 'Wahlversprechen', 'Bertelsmann Stiftung', 'Sozen', 'Olaf Scholz', 'Christian Ehring', 'The Voice of', 'Sat.1', 'Ralf Stegner', 'Sido']",2019-10-18T21:20:01Z,838129,16020.0,718.0,,PT9M33S,hd,https://i.ytimg.com/vi/ZK-U_p96khM/hqdefault.jpg,359.079833984375,0.42800432443618774,0.3243227005004883
17,yzfLbv3MB1Y,Comedy Central Deutschland,"Xandir and Tim, Sitting In a Tree | Drawn Together | Staffel 2 Episode 10 | CC Deutschland","['comedy central germany', 'comedy central deutschland', 'comedy central online', 'comedy central auf deutsch', 'comedy central Deutsch', 'Drawn Together', 'Cartoon', 'Captain Hero', 'Spanky', 'Foxxy', 'Zeichentrick', 'Animation', 'Staffel 2', 'ganze Folge', 'drawn together deutsch', 'cartoon', 'für erwachsene', 'toot', 'captain hero', 'spanky ham', 'foxxy', 'prinzessin clara', 'xandir', 'ling ling', 'wollknäuel sockenbart', 'schwarzer humor', 'drawn together ganze folge deutsch', 'drawn together best of deutsch']",2019-02-21T17:00:10Z,822208,10467.0,553.0,,PT21M31S,hd,https://i.ytimg.com/vi/yzfLbv3MB1Y/hqdefault.jpg,40.10407638549805,0.49906253814697266,0.31008702516555786
18,p_puRt808IQ,MDR SPASSZONE,Auf dem Jakobsweg. Lisa Eckhart | MDR JUMP SPASSZONE,,2023-03-23T17:00:36Z,1368392,13210.0,622.0,,PT6M59S,hd,https://i.ytimg.com/vi/p_puRt808IQ/hqdefault.jpg,304.8367919921875,0.3110230565071106,0.3012944161891937
19,hrmIaLzsB9I,東海オンエア,【革命？】超ビビリでもキャラを憑依して戦慄迷宮に入れば怖くなくなる説！！！,,2024-12-17T12:00:06Z,1434795,29754.0,1134.0,,PT28M5S,hd,https://i.ytimg.com/vi/hrmIaLzsB9I/hqdefault.jpg,336.9591064453125,0.6214628219604492,0.2547665238380432
20,H_U5Lf5SNN4,Виталий Оpехов,ТИПИЧНОЕ ДЕТСТВО 90х,"['орехов', 'орешек', 'батя', 'подснежник', 'фитоняшка', 'анжела', 'vine', 'качалка', 'приколы', 'типичное детство', 'киндер сюрприз', 'видик', 'видак', 'бурмич', 'козина', 'видеокассета', 'денди', 'батл тоадс', 'айфон', 'тамагочи', 'инвайт', 'юпи', 'tamagochi', 'vhs', 'дед доест', 'девяностые', 'сега', 'семечки', 'humour', 'fun', 'burmich', 'советский', 'ссср', 'дисковый телефон', 'пранки по телефону']",2024-12-23T15:17:51Z,393418,23458.0,1399.0,,PT15M7S,hd,https://i.ytimg.com/vi/H_U5Lf5SNN4/hqdefault.jpg,261.3429260253906,0.3526274859905243,0.3317662477493286
21,PtjOfr0psuM,Team Coco,"Nicole Kidman Did Her Own ""Paddington"" Stunts | CONAN on TBS","['Celebrity Interviews', 'Conan', 'Conan (TV Series)', ""Conan O'Brien"", 'Nicole Kidman', 'TBS (TV Channel)', 'Team Coco', 'andy richter', 'best moments of conan', 'coco', 'comedy', 'comedy sketches', 'conan best', 'conan best moments', 'conan brien', 'conan classic', 'conan funniest moments', 'conan funny moments', ""conan o'brian"", 'conan obrien interview', 'conan obrien podcast', 'conan on tbs', 'conan remotes', 'funny', 'funny moments on conan', 'humor', 'late night show', 'sketch', 'talk show', 'talk show hosts', 'tbs', 'top 10 conan']",2015-01-09T19:01:02Z,242626,2191.0,113.0,,PT3M10S,hd,https://i.ytimg.com/vi/PtjOfr0psuM/hqdefault.jpg,269.49908447265625,0.1917814165353775,0.31392282247543335
22,3v1Y4klgbOg,Antim Yug,𝐈𝐧𝐝𝐢𝐚 𝐯𝐬 𝐀𝐮𝐬𝐭𝐫𝐚𝐥𝐢𝐚 𝐓𝐞𝐬𝐭 𝐌𝐚𝐭𝐜𝐡 𝐁𝐥𝐚𝐜𝐤𝐨𝐮𝐭 😈 #cricketlover #indvsaus #testcricket #funnyshorts #comedy,,2024-12-23T06:25:00Z,389004,30363.0,47.0,,PT33S,hd,https://i.ytimg.com/vi/3v1Y4klgbOg/hqdefault.jpg,239.02906799316406,0.17422644793987274,0.3015354871749878
23,PJT5jtvA03Y,MDR SPASSZONE,100 Milliarden Unvermögen. Das Gipfeltreffen (28) | MDR SPASSZONE,"['das Gipfeltreffen', 'das ist doch der Gipfel', 'das gipfeltreffen', 'das gipfeltreffen olaf schubert', 'das gipfeltreffen mdr', 'das gipfeltreffen comedy', 'spaßzone das gipfeltreffen', 'das gipfeltreffen badewanne', 'das gipfeltreffen Sonderschule', 'Gipfeltreffen Rilke', 'Kaulquappen', 'Fahrstuhl fahren', 'Small Talk im Fahrstuhl', 'Führerschein', '100 Milliarden Bundeswehr']",2022-06-02T16:00:13Z,1351026,12297.0,499.0,,PT29M12S,hd,https://i.ytimg.com/vi/PJT5jtvA03Y/hqdefault.jpg,125.25126647949219,0.3503510057926178,0.252212256193161
24,3Ob2tpG5h3E,Carsten Strauch,Redaktionssitzung mit Evangelisten | Sketch History,"['ZDF', 'sketch', 'history', 'max', 'gierman', 'klaus', 'kinski', 'geschichte', 'comedy', 'fun', 'humor', 'Sketch History', 'full', 'hd', 'funny', 'Spaß', 'ZDF Comedy', 'Clip', 'Satire', 'behind the scenes', 'carsten strauch', 'comedy serie', 'heute-show', 'making of', 'making of sketch history', 'sketch comedy (tv genre)', 'witzige clips', 'funny clips', 'Carsten Strauch', 'Parodie', 'historisch', 'Budapest', 'Making of', 'Backstage', 'Evangelisten', 'Jesus', 'Redaktionssitzung', 'Reaktionskonferenz', 'Herausgeber', 'Readaktion', 'Bibel']",2020-02-21T15:00:00Z,805476,16618.0,778.0,,PT3M39S,hd,https://i.ytimg.com/vi/3Ob2tpG5h3E/hqdefault.jpg,244.91319274902344,0.3838050663471222,0.30180051922798157
25,EI3JPS41tWo,SRF Comedy,Helene Bockhorst und die 27 Orgasmen | Comedy Talent Show | SRF,"['srf comedy talent show', 'comedy show srf', 'srf comedy charles nguela', 'charles nguela', 'Comedy Zmorge', 'SRF Comedy', 'charles nguela stand up comedy', 'jane mumford', 'Lisa Christ', 'Schweizer Comedy', 'SRF3 Comedy zmorge', 'stand up comedy', 'bockhorst helene', 'bockhorst unfreiwillige jungfräulichkeit', 'bockhorst schulden', 'helene bockhorst', 'helene bockhorst jungfrau', 'helene bockhorst verheiratet', 'helene bockhorst ehemann', 'helene bockhorst brustwarzenpiercing', 'bockhorst helene youtube']",2021-09-30T17:30:04Z,936531,7211.0,284.0,,PT5M46S,hd,https://i.ytimg.com/vi/EI3JPS41tWo/hqdefault.jpg,306.2776794433594,0.5081157088279724,0.25445109605789185
26,_MwO6LCugyw,MDR SPASSZONE,"Ingmar Stadelmann, Lisa Eckhart und Erika Ratcliffe bei Olafs Klub | MDR SPASSZONE","['Olaf Schubert MDR', 'Olaf Schubert Olafs KLub', 'Olaf Schubert Show', 'Österreich', 'Natascha Kampusch', 'Video Konferenz', '9 euro ticket', 'Ukraine Russland', 'Krebsvorsorge Männer', 'Hypochonder', 'Urologe', 'Beziehungsarbeit', 'Kommunikation in der Beziehung', 'Japanische Mutter', 'Vegetarische Ernährung', 'Psychotherapie', 'Meine Freundin Conni', 'mehr zeit mit der Familie', 'Kinderbücher', 'heteronormativ', 'gesunde Ernährung', 'Rezepte für Kids', 'Dark Conni', 'Auf dem Spielplatz', 'Homöopathie', 'Impfen']",2022-08-25T16:00:11Z,115785,1282.0,68.0,,PT47M49S,hd,https://i.ytimg.com/vi/_MwO6LCugyw/hqdefault.jpg,286.19927978515625,0.29883265495300293,0.2692432999610901
27,fw8H6gcPz4E,Comedy Central,Review - Seducing Mrs. Greenfield,"['review', 'andy daly', 'andrew daly', 'review with forrest macneil', 'forrest mcneil', 'reviewing life', 'life experiences critic', 'andy daily', 'Mrs. Greenfield', 'girls night', 'trivia night', 'you should actress', 'Lennon Parham', 'A.J. Gibbs', 'sexual advances', 'alcohol', 'drunk', 'sex', 'comedy central', 'stand up comedy', 'comedians', 'comedy central comedians', 'comedy', 'funny', 'comedian', 'funny video', 'comedy videos', 'stand up videos', 'funny jokes', 'funny clips', 'hilarious videos', 'hilarious clips']",2015-08-15T13:00:01Z,213461,2381.0,55.0,,PT3M25S,hd,https://i.ytimg.com/vi/fw8H6gcPz4E/hqdefault.jpg,234.1128692626953,0.5798531174659729,0.09602382779121399
28,DERJnQpg18E,TCH Portokalli - Arkiva,"Portokalli, 11 Mars 2012 - Burgu (Dalja nga burgu, perballja me realitetin)","['arkiva', 'top channel', '2012', 'arkiva e portokallise', 'comedy show', 'sezoni 2012', 'sezoni', 'top channel albania', 'portokalli', 'portokalli arkive', 'portokalli mars 2012 burgu dalja nga burgu perballja realitetin']",2016-08-14T16:00:01Z,1854500,8093.0,163.0,,PT11M4S,hd,https://i.ytimg.com/vi/DERJnQpg18E/hqdefault.jpg,354.7197570800781,0.47936347126960754,0.409787654876709
29,et2O5fdK8DY,Netflix Is A Joke,8 Minutes of Dad Jokes With Nate Bargatze,"['Netflix', 'Netflix Is A Joke', 'comedy', 'comedy show', 'dad comedy', 'nate bargatze', 'netflix comedy', 'stand-up', 'stand-up comedy', 'the tennessee kid']",2021-07-07T17:00:00Z,3542986,38199.0,567.0,,PT9M13S,hd,https://i.ytimg.com/vi/et2O5fdK8DY/hqdefault.jpg,353.1355285644531,0.4873117506504059,0.2120615690946579
30,gKVQUtJds8Y,extra 3,Song für Karl Lauterbach: Hier brennt‘s überall | extra 3 | NDR,"['Bubatz', 'Fallpauschale', 'Gesundheitsminister', 'Gesundheitsreform', 'Karl Lauterbach', 'Kindermedizin', 'Lied', 'Personalmangel', 'Pfleger', 'Song']",2022-12-13T15:30:35Z,381744,4265.0,240.0,,PT1M42S,hd,https://i.ytimg.com/vi/gKVQUtJds8Y/hqdefault.jpg,336.03326416015625,0.1482706069946289,0.4186175763607025
31,gOIU19NmoF4,Myrian De Leon,Subscribe!!!,,2019-01-07T01:49:14Z,65,9.0,,,PT5S,hd,https://i.ytimg.com/vi/gOIU19NmoF4/hqdefault.jpg,293.75018310546875,0.2305542677640915,0.14674639701843262
32,ZHt-_NlHZAU,The Daily Show,"Extreme Anti-Abortion Laws Passed in Alabama, Missouri and Georgia | The Daily Show","['the daily show', 'trevor noah', 'daily show with trevor noah', 'the daily show episodes', 'comedy central', 'comedians', 'comedian', 'funny video', 'comedy videos', 'funny clips', 'noah trevor', 'trevor noah latest episode', 'daily show', 'trevor', 'news', 'politics', 'daily show trump', 'trevor noah trump', 'trump', 'abortion', 'anti-abortion', 'roe v. wade', 'alabama', 'missouri', 'georgia', 'abortion ban', 'pro-choice', 'pro-life', 'supreme court', 'women', 'brett kavanaugh', 'abortion law', 'desi lydic', 'dulce sloan']",2019-05-21T00:57:12Z,1142473,34684.0,7367.0,,PT5M11S,hd,https://i.ytimg.com/vi/ZHt-_NlHZAU/hqdefault.jpg,322.0177307128906,0.4115012288093567,0.210841104388237
33,fuASSGisVC8,Girl With The Dogs,One of the worlds most GIGANTIC dog breeds | The incredible Turkish Boz Shepherd,,2024-12-18T17:00:44Z,770615,41762.0,2675.0,,PT6M45S,hd,https://i.ytimg.com/vi/fuASSGisVC8/hqdefault.jpg,255.63528442382812,0.15207146108150482,0.3607255816459656
34,k9AO78DSfyQ,Plankton,Wie man eine Fahrprüfung besteht. Glaub ich..,,2023-02-22T14:00:32Z,768382,45403.0,1597.0,,PT6M7S,hd,https://i.ytimg.com/vi/k9AO78DSfyQ/hqdefault.jpg,18.64508628845215,0.3825835883617401,0.5417075157165527
35,rA0RtMnjj1g,Comedy Bites,Captain Holt: World's Greatest Action Star | Brooklyn Nine-Nine | Comedy Bites,"['Andre Braugher', 'New York police', 'TV show comedy', 'Terry Crews', 'best of Captain Holt', 'best of shows', 'chuckle-worthy scenes', 'comedic partnership', 'comedic performance', 'comedic relief', 'comedy gold', 'comical situations', 'entertainment channel', 'funny moments', 'iconic scenes', 'laugh out loud', 'laughter-inducing moments', 'television comedy', 'top sketches']",2023-06-01T16:30:06Z,377749,6062.0,77.0,,PT9M58S,hd,https://i.ytimg.com/vi/rA0RtMnjj1g/hqdefault.jpg,1.7743548154830933,0.2844659686088562,0.29750707745552063
36,snf71BcW1L0,CheatChatting,Who Wants to Be a RIZZionaire?💀😭 - Boys Group Chat,,2024-12-21T00:30:25Z,320172,33048.0,114.0,,PT2M5S,hd,https://i.ytimg.com/vi/snf71BcW1L0/hqdefault.jpg,60.589935302734375,0.12486962974071503,0.3150900900363922
37,TsBdu0Au8t8,Uyen Ninh,What we eat as a Vietnamese and German couple,"['auslaender', 'auslaender meme', 'cultural differences', 'culture shock', 'german boyfriend', 'german language', 'german memes', 'german shorts', 'german speaking', 'german youtuber', 'germany shorts', 'germany vlog', 'learn german', 'life in germany', 'living in germany', 'mixed couple germany', 'moving to germany', 'uyen', 'uyen ninh', 'uyen ninh deutschland', 'uyen ninh german', 'uyen ninh german boyfriend', 'uyen ninh germany', 'shorts', 'yt shorts']",2022-12-12T16:32:29Z,25899449,1163034.0,5119.0,,PT34S,hd,https://i.ytimg.com/vi/TsBdu0Au8t8/hqdefault.jpg,204.6004638671875,0.25910794734954834,0.30857330560684204
38,SVEGUdYMRrQ,ZDF heute-show,Der Lehrermangel wird immer dramatischer | heute-show vom 16.09.2022,"['heute show', 'ZDF', 'heute show 2022', 'oliver welke', 'lehrer', 'lehrermangel', 'schulen', 'grundschulen', 'abitur', 'ampel', 'lehramt', 'quereinsteiger', 'vertretungslehrer', 'lehrpflicht', 'queen elizabeth', 'king charles', 'friedrich merz', 'friedrich küppersbusch', 'cdu', 'königshaus', 'windsors']",2022-09-17T08:00:13Z,1192318,22645.0,2112.0,,PT11M38S,hd,https://i.ytimg.com/vi/SVEGUdYMRrQ/hqdefault.jpg,16.07438087463379,0.2651980221271515,0.24969452619552612
39,tSy4hE7hBQU,MDR SPASSZONE,Batterie-Fabrik in Brandenburg? Das Gipfeltreffen (23) | MDR SPASSZONE,"['Comedy', 'Olafs Schubert Elon Musk', 'Tretbootverleih Brandenburg', 'Lötkolben', 'Torsten Sträter', 'Johann König']",2021-06-10T16:00:11Z,1329133,11451.0,475.0,,PT29M59S,hd,https://i.ytimg.com/vi/tSy4hE7hBQU/hqdefault.jpg,28.67606544494629,0.37963929772377014,0.2208334058523178
40,0I4_gEZs3uo,ARD Stand-Up,Tino Bomelino stellt des Deutschen liebste Hobbys vor | STRÄTER Folge 18,"['Sträter', 'Tino Bomelino', 'Torsten Sträter', 'Deutsche Hobbys', 'Sorgen', 'German Hobby', 'WDR', 'ARD', 'Sträter Folge 18']",2023-06-15T16:00:00Z,235762,3685.0,122.0,,PT4M36S,hd,https://i.ytimg.com/vi/0I4_gEZs3uo/hqdefault.jpg,8.471556663513184,0.2497129738330841,0.24477365612983704
41,XPxKdR60NMo,ZDF Satire,Wo bitte geht es nach Verdun? | Sketch History,"['Erster Weltkrieg', 'Geschichte', 'Frankreich', 'Satire', 'Comedy']",2020-01-17T17:00:10Z,2963392,41424.0,796.0,,PT2M19S,hd,https://i.ytimg.com/vi/XPxKdR60NMo/hqdefault.jpg,50.18257522583008,0.29524898529052734,0.22397568821907043
